doi,title,year,axis_score,lex_score,eff_count,acc_count,pole_assignment
10.19030/jabr.v28i6.7350,Factors Affecting The Investment Climate For An International Financial Center In Kuwait,2012,0.096257225,0.02008414519351783,0,0,efficiency
10.22004/ag.econ.130546,"Modelling Land Use, Land-Use Change, and Forestry in Climate Change: A Review of Major Approaches",2012,-0.021537881,-0.013235542141412922,0,0,accountability
10.22610/jebs.v4i9.353,Impact of Public Expenditure on Climate Change in Nigeria: Lessons from South Africa,2012,-0.10969795,-0.008379533241851696,0,0,accountability
10.24002/biota.v17i1.127,Pemetaan Distribusi Biomassa Hutan dan Kaitannya dengan Suhu dan Intensitas Cahaya Melalui Pendekatan Sistem Informasi Geografi,2012,-0.015260283,-0.008781592546657276,0,0,accountability
10.24084/repqj10.718,Pre- Feasibility Study Landfill Biogas for Electricity in Colombia,2012,0.101150885,0.023541997071777773,0,0,efficiency
10.3386/w18214,Facing the Climate Change Challenge in a Global Economy,2012,-0.20845503,-0.023467130343108267,0,0,accountability
10.3390/en5061766,An Optimization Model of Carbon Sinks in CDM Forestry Projects Based on Interval Linear Programming,2012,-0.025123421,8.787490846727183e-05,0,0,accountability
10.34737/8z590,Sustainable development for the logistics industry in the UK,2012,0.22516699,0.043828998986135334,0,0,efficiency
10.3990/1.9789036534741,"Yes in my backyard : market based mechanisms for forest conservation and climate change mitigation in La Primavera, Mexico",2012,-0.035730537,-0.02165457284790404,0,0,accountability
10.4028/www.scientific.net/amr.616-618.1500,Clean Development Mechanism and Carbon Trading Market Construction in China,2012,-0.0066437833,-0.00523519630832778,0,0,accountability
10.4236/lce.2012.34019,Carbon Credits on Private Lands in British Columbia,2012,0.06820698,0.027172582590170583,0,0,efficiency
10.4271/2012-36-0540,Evaluation of the Greenhouse Effect Gases Emissions of Ethanol Buses,2012,0.026795708,-0.02455805789283016,0,1,efficiency
10.4324/9780203121481-13,Case Study: Technology Transfer of Energy-Efficient Technologies among Small- and Medium-Sized Enterprises in India,2012,-0.04477306,-0.028272745999668985,0,0,accountability
10.4324/9780203121481-26,Climate Change Mitigation Technology and Poverty Reduction through Small-Scale Enterprises,2012,0.008112885,-0.03407153422680783,0,0,efficiency
10.5539/jpl.v5n3p33,Climate Change - A Global and National Perspective: The Case of Nigeria,2012,-0.30805993,-0.06590312782300856,0,0,accountability
10.5558/tfc2012-104,The potential of forest-derived bioenergy to contribute to China's future energy and transportation fuel requirements,2012,0.051807515,-0.005608153353034746,0,0,efficiency
10.5716/wp12052.pdf,History of agroforestry research and development in Viet Nam: analysis of research opportunities and gaps,2012,0.03482873,-0.007778438882049414,0,0,efficiency
10.5762/kais.2012.13.6.2833,Cost-Benefit Analysis by Resource Recovery Facility for Municipal Waste -Focus on Gangwon Province-,2012,0.17171027,-0.006669308586112533,0,0,efficiency
10.7846/jkosmee.2012.15.3.263,Analysis of Modality and Procedures for CCS as CDM Project and Its Countmeasures,2012,-0.1677867,-0.018138775496562107,0,0,accountability
,A Study of International Carbon Financial Market Development and Risks in the Context of Low-Carbon Economy,2012,0.09181869,0.03154701018411816,0,0,efficiency
,"Anthropocene conservation : governing environmental change, biodiversity and local resistance at Mount Elgon, Uganda",2012,-0.114898816,-0.019576125969180076,0,0,accountability
,"At Rio+20, the green economy won’t save the planet.But green democracy will.",2012,-0.16885263,0.002555709078372658,0,0,accountability
,Biogas : its potential as an energy source in rural households with particular emphasis on China,2012,0.04505594,0.0034153132004289782,0,0,efficiency
,Building networks in the Climate Change Convention : co-ordination failure in the establishment of Clean Development Mechanism (CDM) in Mexico,2012,-0.06027298,-0.02255207267522161,0,1,accountability
,Carbon capture and sequestration : the portrayal of risks in newspaper media in Finland and Norway,2012,-0.14941722,-0.010052603306430385,0,0,accountability
,Carbon Emissions Management of the Petrochemical Industries in Thailand,2012,0.18096684,0.011448765798706857,0,0,efficiency
,CDM: A Study of a Sustainable Growth Opportunity for India,2012,0.04216069,-0.0033007771124675895,0,1,efficiency
,Changing Forestry Policy by Integrating Water Aspects into Forest/Vegetation Restoration in Dryland Areas in China,2012,-0.041358065,-0.01813126111818166,0,0,accountability
,"Escaping the Vicious Cycle of Poverty: Towards Universal Access to Energy. CEPS Working Document No. 363, 9 March 2012",2012,0.0112823285,-0.0013328439247015924,0,0,efficiency
,Financing options to support REDD+ activities : Based on a review of the literature,2012,-0.15218359,-0.062428553575852946,0,2,accountability
,Forest and land use mitigation and adaptation in Sri Lanka – Aspects in the light of international climate change policies,2012,-0.095289215,-0.025173474362762484,0,0,accountability
,International environmental and development policy cooperation and the transition process of the Central and Eastern European countries,2012,-0.04748519,-0.021590200066781667,0,0,accountability
,Is the Clean Development Mechanism Effective for Emission Reductions,2012,-0.104375705,-0.026134483322483724,0,0,accountability
,Joint MDB Report on Adaptation Finance 2011,2012,-0.07182275,0.019734331205406287,0,1,accountability
,Leveraging Carbon Financing to Enable Accountable Water Treatment Programs,2012,0.10510446,0.00038082382011708424,0,0,efficiency
,"Mangroves, Mudbanks and Seawalls: Political Ecology of Adaptation to Sea Level Rise in Suriname",2012,-0.13340518,-0.0397108292457079,0,0,accountability
,Paving the way for nationally appropriate mitigation actions in the agricultural sector,2012,0.09839809,-0.0210725379412865,0,0,efficiency
,Policy and Projects: Reduction of Carbon Emissions in the Manufacturing Industry in South Asia,2012,-0.004662227,0.0025171943675639007,0,0,accountability
,Regulated (CDM) and voluntary carbon offset schemes as carbon offset markets: competition or complementarity?,2012,-0.007188868,-0.005843433908408676,0,0,accountability
,RENEWABLE ENERGY FINANCING: Towards a Financing Mechanism for Overcoming Pre-Commercialization Barriers of Renewable Energy Financing System in Nigeria,2012,0.1000818,0.04680691386120616,0,1,efficiency
,Results based financing : framework for promoting clean stoves,2012,0.25129694,0.04320726624071425,0,0,efficiency
,"State and Carbon Market in Least Developed Countries: Performance of the Carbon Market in Tanzania, Uganda and Moldova",2012,-0.089926615,0.05375244233455158,2,0,accountability
,Technology Transfer in the Clean Development Mechanism: Insights from Wind Power,2012,-0.0098388605,-0.004869946159987854,0,0,accountability
,The Norwegian International Climate and Forest Initiative : an analysis of the process and motivations of policy making,2012,-0.06320058,-0.02555037386141734,0,0,accountability
,"The potential of REDD in Ghana : a study of the pilot area, Aowin Suaman district in the western region, Ghana",2012,-0.09149951,-0.015576588067365834,0,0,accountability
,When the Forest was Ours: : Ownership and Partnership in a CDM Forestry Project in Southwestern Ethiopia,2012,-0.04939085,-0.02042995234361972,0,0,accountability
,"WILDERNESS, WATER, AND CLIMATE CHANGE",2012,-0.16040826,-0.032336059386083534,0,1,accountability
10.1007/978-94-007-5937-4_17,"Hong Kong, China Employers’ Perspectives on a Carbon-Constrained Economy and How Technical and Vocational Education and Training Should Respond",2012,-0.10551065,-0.013119843445719068,0,0,accountability
10.1016/j.egypro.2012.05.150,CDM Projects of Renewable Energy(Case Study),2012,-0.11619645,-0.017440520287727322,0,0,accountability
10.1080/03736245.2012.742778,Market failure at Durban's climate summit,2012,-0.2689227,-0.061581263527625885,0,0,accountability
10.1080/21580103.2012.658223,An exploratory study on forest carbon markets in Asia,2012,-0.07871829,-0.014415620449032138,0,1,accountability
10.1109/mines.2012.83,Carbon Finance Business Models of China Commercial Banks: Towards a Context of China Pilot Carbon Trading Scheme,2012,0.13403243,0.036918150031570784,0,0,efficiency
10.1163/cl-2012-060,"Too little, too soon? An assessment of Australian carbon capture and storage legislation against the new standards set for the Clean Development Mechanism",2012,-0.16651379,-0.01449476582112963,0,0,accountability
10.1201/b11827-51,6 Climate change and biodiversity,2012,-0.108531445,-0.012961875142422214,0,0,accountability
10.12677/sd.2012.21008,The Consideration of the Factors of China’s Carbon Trading Market Price under the Clean Development Mechanism,2012,-0.034322564,0.015748907271996886,0,0,accountability
10.14203/j.mev.2010.v1.43-52,Pengurangan Subsidi BBM dan Polusi Udara Melalui Kebijakan Program Konversi dari BBM ke BBG Untuk Kendaraan di Propinsi Jawa Barat,2012,0.020502824,0.0036661815953487518,0,0,efficiency
10.15027/33196,A Case Study for the Emissions Reduction for Coal Power Plants in Viet Nam,2012,0.03786838,0.008361786548609787,0,0,efficiency
10.15027/33197,Policies to Promote Photovoltaic Technologies in Developing Countries Considering Bangladesh as a Reference Case,2012,0.1447868,-0.004180016084995156,0,0,efficiency
10.1504/ijge.2012.050971,"Evaluating the economic, ecological and sustainable feasibility of projects under the clean development mechanism: a case study from sub-Saharan Africa",2012,-0.068754524,0.005125853324813822,0,0,accountability
10.1590/s1413-81232012000600001,Rio+20: (In) sustentabilidade e saúde coletiva,2012,-0.12947609,-0.041347299125156264,0,1,accountability
10.1596/1813-9450-6256,The Great Recession and the Future of Cities,2012,0.13616584,0.007998244742974642,0,1,efficiency
10.1596/25889,Republic of Zambia Diagnostic Review of Consumer Protection and Financial Literacy,2012,0.42867512,0.08609555445757548,0,0,efficiency
10.1596/26445,Ukraine Strategy for Financial Services Consumer Protection and Financial Literacy (2012-17),2012,0.41860515,0.07571999355490498,0,0,efficiency
10.1596/26785,Lessons from Output-Based Aid for Leveraging Finance for Clean Energy,2012,0.15497713,0.0645074771049839,2,1,efficiency
10.17345/1189,The Flexible Mechanisms to Combat Climate Change: A Critical View of their Legitimacy,2012,-0.06513655,-0.011096394958016124,0,0,accountability
10.1787/gen_papers-2010-5k9bdtsvdgmx,Carbon finance in Africa,2012,-0.14899832,0.008621152649911949,0,0,accountability
10.20476/jbb.v18i3.1327,Tax Policies on Certified Emission Reduction Transactions,2012,-0.0068338998,-0.00011507266216925858,0,0,accountability
10.20868/upm.thesis.10620,Climate change technology transfer to developing countries: evidence analysis and policy recommendations,2012,-0.10519317,-0.026110442296970283,0,0,accountability
10.21154/al-tahrir.v12i1.53,Global Warming dan Carbon Trading Perspektif Fiqh,2012,-0.09895164,-0.029230766628715394,1,0,accountability
10.22004/ag.econ.127429,Conceptualizing Urban Adaptation to Climate Change Findings from an Applied Adaptation Assessment Framework,2012,-0.11338507,-0.028294301709780884,0,0,accountability
10.22004/ag.econ.249397,The CCEP Australia Carbon Pricing Survey 2012: Policy uncertainty reigns but carbon price likely to stay,2012,-0.09918471,0.0001146300383841432,0,0,accountability
10.22329/wyaj.v30i2.4378,THE CROWN’S FIDUCIARY DUTIES TO ABORIGINAL PEOPLES AS AN ASPECT OF CLIMATE JUSTICE,2012,-0.2652574,-0.04151460062257673,0,1,accountability
10.2478/v10145-012-0005-y,European union emissions trading system with regard to climate change mitigation in Latvia,2012,0.0132662095,-0.012716195943500364,0,0,efficiency
10.26686/wgtn.17011793,Solar Photovoltaics in Pacific Island Nations: An Analysis of Rural Household Electrification Strategies in the RMI and Vanuatu,2012,0.0763094,-0.0068299789497630594,0,0,efficiency
10.2991/citcs.2012.269,SWOT Analysis of Forest Carbon-Sink Market Transaction in China,2012,-0.22789809,0.0025617799907508986,0,0,accountability
10.3917/jie.009.0063,Innovation in services and sustainable development. Carbon Market on Landfills and Public Service Innovation,2012,0.031679172,0.009958718826535238,0,0,efficiency
10.4172/2165-784x.1000120,Climate Smart Technological Solutions in Egypt: Hydropower Plant of the New Assiut Barrage Case Study,2012,-0.017809782,-0.011265234103966314,0,0,accountability
10.4236/ti.2012.34034,Carbon Trade Financing Strategies and Opportunities for Competitiveness of Private Sector SMEs in Uganda,2012,0.120710075,0.028670944123136557,0,1,efficiency
10.4267/dechets-sciences-techniques.2542,Développement durable de la gestion des ordures ménagères et financements carbone : les conditions d’une mise en œuvre conjointe dans les pays en développement,2012,0.055068083,0.007039422931690738,0,0,efficiency
10.4324/9780203121481-21,Technology Transfer and the Clean Development Mechanism (CDM),2012,-0.08192077,-0.012695464579348757,0,0,accountability
10.4324/9780203121481-34,Carbon Trading and Sustainable Development: Exploring Options for Reforming the Clean Development Mechanism to Deliver Greater Sustainable Development Benefits,2012,0.008112885,-0.03407153422680783,0,0,efficiency
10.5109/22084,A Comparative Analysis of Carbon Offset Standards for Forest Projects,2012,-0.0037109666,-0.00924400228222418,0,0,accountability
10.5287/ora-j0bzebpmg,Achieving a mass-scale transition to clean cooking in India to improve public health,2012,0.11219071,-0.0012603153570150674,0,0,efficiency
10.6092/unibo/amsdottorato/4976,The Effectiveness of the Clean Development Mechanism – A law and economics analysis,2012,-0.20515126,-0.0006045602174765026,0,0,accountability
10.7122/151083-ms,Global Climate Change Technology Education,2012,-0.08938238,-0.0211576033301107,0,0,accountability
10.7780/kjrs.2012.28.5.10,Study on Site Selection of A/R CDM Using LiDAR Data,2012,-0.118558854,-0.011084769388666718,0,0,accountability
10.7836/kses.2012.32.6.001,AEP Prediction of a Wind Farm in Complex Terrain - WindPRO Vs. WindSim,2012,0.11767544,-0.00010142988069353036,0,0,efficiency
,"A Framework for Various Approaches under the UNFCCC: Necessity or luxury? CEPS Special Report No. 70, 20 November 2012",2012,-0.14271428,-0.02506496458259378,0,0,accountability
,Analysis on the feasibility of electricity and pellet production in the district of Bragança using coniferous forest,2012,0.12460634,-0.003158003305156085,0,1,efficiency
,Auditing and Accreditation in Carbon Accounting - A Current Assessment and Recommendations for Harmonization,2012,0.028282762,-0.0029846705361799035,0,0,efficiency
,Biofuels Expansion and Their Differentiated Social-political Impacts in Developing Countries: A Comparative Account between Land Grabs and Social Sustainability in Honduras.,2012,0.14119653,-0.015292818839130067,0,0,efficiency
,Carbon Credits - A Step to Sustainable Future of the World,2012,-0.059054654,0.004510840845186347,0,0,accountability
,"Carbon Credits: Origins, Effectiveness & Future",2012,-0.03697652,-0.04250049919827691,0,1,accountability
,"Carbon Financial Connotation,Attribute and Market Factors Analysis",2012,0.12105022,0.05169024166688408,0,0,efficiency
,Carbon livelihoods : social opportunities and risks of carbon finance,2012,-0.04072674,-0.012609477200794555,0,0,accountability
,Certification and Climate Change: The Role of Private Actors in the Clean Development Mechanism (CDM),2012,-0.025696505,0.014804028288043978,0,0,accountability
,City-wide programmes of activities : an option for significant emission reductions in cities?,2012,0.03248857,-0.0039237982995906735,0,0,efficiency
,Climate Change and Asset Prices - Evidence on Market Inefficiency in Europe,2012,0.026364144,0.03527932795922072,1,1,efficiency
,Closure and rehabilitation of waste dumpsites in Indian megacities Delhi and Mumbai,2012,0.120854914,0.00235280234021793,0,0,efficiency
,Corporate Sustainability and Brazilian CDM Project Governance,2012,0.024680551,-0.006620402577031398,0,0,efficiency
,Decomposition and Gray Correlation Analysis on Wuxi's Industrial Carbon Emissions,2012,0.032420967,0.016301446058981223,0,0,efficiency
,Environmental Policy Instruments and Policy Principles,2012,-0.24448651,-0.026257393024066395,0,0,accountability
,Exploring the measurement of sustainable development in the Clean Development Mechanism (CDM),2012,0.06271686,0.01569175867036381,0,0,efficiency
,"FUTURE PROSPECT OF CDM SOLAR COOKER PROJECT ACEH 1, INDONESIA",2012,0.014980365,-0.03202332203236544,0,0,efficiency
,Implementing Clean Development Mechanism for Decreasing Greenhouse Gases Emission in Dairy Industries,2012,-0.1075235,-0.006201796128770385,0,0,accountability
,Improving credit allocation to sustainable agriculture in Sub-Saharan Africa: a review of carbon sequestration benefits.,2012,0.18464087,0.016749899650127104,0,0,efficiency
,Incomplete Market Models of Carbon Emissions Markets,2012,0.01949459,0.027766494230848763,0,0,efficiency
,Kenyaâ€™s Climate Change Action Plan: Mitigation - Chapter 5: Electricity Generation,2012,0.14654176,0.026801737320413806,0,0,efficiency
,"Monitoring, Reporting and Verifying systems for climate finance in EU and its Member States : Final Report",2012,0.05179809,-0.008952484774857095,0,0,efficiency
,Norwegian Marine Energy Industry: To What Extent Can Norway Develop a Marine Energy Industry with a Limited Home Market?,2012,0.13634089,0.03659339697177115,0,0,efficiency
,Origins of institutional change: Brazilian alcohol fuel program between 1975 and 2000,2012,0.043310553,-0.01576617700461344,0,0,efficiency
,Path Selection for Forest Carbon Market Cultivation in China,2012,-0.020506937,0.01999172898650706,0,0,accountability
,Quelle intégration des pays en développement dans le régime climatique ? Le Mécanisme pour un Développement Propre en Asie,2012,-0.10307342,-0.010733265663619655,0,0,accountability
,Review of current tools and methods for REDD+ and REALU value chains,2012,-0.119902134,-0.032497835571891634,0,0,accountability
,Role in Changing: An Empirical Analysis of the European Union's Leadership Role in International Climate Change Negotiations under UNFCCC,2012,-0.21957949,-0.032905747017886615,0,0,accountability
,Stimulating the transition to low carbon cooking solutions in rural India,2012,0.029364076,-0.001237001061782519,0,0,efficiency
,Study on clean development of coalbed methane in China,2012,-0.053561013,-0.010526052565145355,0,0,accountability
,Study on the Development of Low-Carbon Agriculture and Rural Agricultural Finance Innovation Path:Based on Carbon Finance,2012,0.2307877,0.07433657230194626,0,0,efficiency
,Sustaining Agriculture through Climate Change (SACC): CARE International,2012,-0.082312405,0.013950570763811187,0,0,accountability
,TAX TREATMENT OF CARBON CREDIT OPERATIONS IN BRAZILIAN COMPANIES WITH CDM PROJECTS,2012,-0.022067267,0.010069519584228415,0,0,accountability
,Technology in the clean development mechanism: the role of host country characteristics,2012,0.035258986,0.002888980513081021,0,0,efficiency
,The analysis of Carbon finance based on the angle of sustainable development,2012,0.051117394,0.03656363636570047,0,0,efficiency
,The Correlated Factors of the Uneven Performances of the CDM Countries,2012,0.015388399,0.020785581017243114,0,0,efficiency
,The influence of biogas fermentation management system on greenhouse gas emission.,2012,-0.019800346,-0.02328475653864752,0,0,accountability
,The Outlook of Carbon Prices. Price Range Forecast for European Union Allowances in European Union Emission Trading Scheme Phase III,2012,-0.15488774,-0.03576606866566729,0,0,accountability
,The Problems Needed to be Solved for the Introduction of Biogas Projects in the Countryside,2012,0.0061883964,0.002580404654328721,0,0,efficiency
,The sustainable energy for all initiative and climate change mitigation,2012,-0.109147206,-0.013567551111355176,0,0,accountability
,The UNFCCC work programme on long-term finance,2012,-0.03697476,-0.02730308385199617,0,1,accountability
10.1002/9780470670590.wbeog571,Kyoto Protocol,2012,-0.13457648,-0.06871928514211917,0,0,accountability
10.1002/9781119202134.ch2,The Energy Chain,2012,0.07161145,0.006803899520328529,0,0,efficiency
10.1002/9781119202134.ch4,The Physical Impacts of Climate Change on the Evolution of Carbon Finance,2012,-0.0033925287,0.0009599982930779865,0,0,accountability
10.1017/cbo9781139192583.007,The regulatory network of the Clean Development Mechanism,2012,-0.06905988,-0.014384524946052527,0,0,accountability
10.1017/cbo9781139192583.009,"Climate finance, technology transfer and capacity-building for sustainable development",2012,0.06932214,-0.02396207370144217,0,0,efficiency
10.1057/9780230355088_15,The Flaws of Free-Market Solutions for Climate Change Prevention and Their Homology to Finance-Driven Capitalism,2012,-0.06894791,-0.02487130884516649,0,1,accountability
10.1109/epscicon.2012.6175225,A hybrid pricing strategy for distributed generation using small hydel energy,2012,0.15064533,0.0231297518388386,0,0,efficiency
10.1109/icee.2012.645,The Current Situation of China's Carbon Finance and Some Suggestions,2012,-0.031905394,0.032423150346107765,0,0,accountability
10.1109/tdc.2012.6281699,Evaluation of distributed generation systems in Thailand's Metropolitan Electricity Authority areas,2012,0.12422618,0.008203802851937142,0,0,efficiency
10.1115/nawtec20-7048,Generating and Selling Carbon Offset Credits,2012,0.007674735,-0.015433195091166467,0,0,efficiency
10.1126/science.335.6074.1301-b,IEG's Role in Evaluating Climate Financing,2012,-0.1324207,0.0013811654014571997,0,0,accountability
10.1146/annurev-fe-4-101612-100001,Preface,2012,0.048065457,0.01937282435275324,0,0,efficiency
10.1163/187601012x639808,Contributors,2012,-0.04589403,0.005058526828154188,0,0,accountability
10.1260/0958-305x.23.2-3.405,The Case for Ccs,2012,-0.074055046,-0.007482355498184267,0,0,accountability
10.12677/ccrl.2012.13011,Review on Assessing the Impacts of Clean Development Me-chanism (CDM) on the Regional Sustainable Development,2012,-0.048092116,0.007116943355676753,0,0,accountability
10.12816/0003740,Strategic Marketing Management at Ski Centers : The SMMP Concept,2012,-0.24695888,-0.025939242864725383,0,0,accountability
10.12989/aer.2012.1.2.125,Which CDM methodology is the best option? A case study of CDM business on S-Water treatment plant,2012,0.020302434,-0.008211207662684447,0,0,efficiency
10.15027/33187,Understanding the Relationship between Climate Change and Poverty in Nepal,2012,0.033193212,-0.02479281943469838,0,0,efficiency
10.15027/33193,Eco-City Planning In Developing Countries : The Role of Organic Waste Management,2012,0.11189616,0.01118389927884464,0,0,efficiency
10.1504/afp.2012.046737,Climate negotiations from 1992 to 2011: changing issues and new stakes,2012,-0.13527536,-0.033957997108066455,0,0,accountability
10.15625/0866-7160/v31n2.818,"Carbon accumulation of Kandelia obovata (Sheue, Liu &amp; Yong) plantation in the coastal area of Giao Thuy district, Nam Dinh province",2012,0.016967718,-0.015760196074627093,0,0,efficiency
10.1596/1813-9450-6281,Emissions Trading with Offset Markets and Free Quota ocations,2012,-0.010444034,-0.02014295597021651,0,0,accountability
10.1596/26073,Institutional Approaches to Electrification,2012,0.13435413,0.019557221629412022,0,0,efficiency
10.1596/27435,The Republic of Armenia Climate Change and Agriculture Country Note,2012,-0.014681432,-0.019129376892659283,0,0,accountability
10.17169/refubium-21882,When Modern Science Meets Traditional Knowledge,2012,-0.0802083,-0.026020916669408967,0,0,accountability
10.17169/refubium-22286,Approaching Rio + 20,2012,0.09847133,0.04835429608704146,0,0,efficiency
10.17345/rcda1189,The Flexible Mechanisms to Combat Climate Change: A Critical View of their Legitimacy,2012,-0.06513655,-0.011096394958016124,0,0,accountability
10.17524/repec.v6i2.62,TRATAMENTO TRIBUTÁRIO NAS OPERAÇÕES COM CRÉDITOS DE CARBONO EM EMPRESAS BRASILEIRAS COM PROJETOS MDL,2012,-0.022067267,0.010069519584228415,0,0,accountability
10.18235/0005751,Development Effectiveness Overview (DEO) 2011,2012,0.07553795,0.004284734301516281,0,0,efficiency
10.18235/0005753,Inter-American Development Bank Sustainability Report 2011,2012,0.11728962,0.020724198835415892,0,0,efficiency
10.18235/0008423,Carbon Markets in Dynamic Perspective: The Optimal Duration Problem,2012,0.0015523024,0.024168574917839032,0,0,efficiency
10.18356/8fabc6db-en,Beyond carbon markets,2012,-0.07861504,-0.019106197786805314,0,0,accountability
10.18542/papersnaea.v21i1.11330,Controlling Deforestation in the Brazilian Amazon (Paper 296),2012,-0.062376957,-0.026701197491797137,0,0,accountability
10.20659/jfp.18.1_29,The Possibility of A/R CDM as the Adaptation Measure : Case Study in Fiji and Kenya,2012,-0.05622435,-0.06103258984021863,0,1,accountability
10.2118/0412-0116-jpt,Sustainable Development With First CDM Project in Thailand,2012,0.017017994,-0.029106612846649383,0,0,efficiency
10.2139/ssrn.2141955,The EU Decarbonisation Roadmap 2050: What Way to Walk?,2012,-0.05176403,-0.01937441529557429,0,0,accountability
10.21425/f5fbg12564,book review: Climate change mapped,2012,-0.26390356,-0.04199136653513899,0,0,accountability
10.22004/ag.econ.121911,REMIND-D: A Hybrid Energy-Economy Model of Germany,2012,0.12786767,0.01625553448884124,0,0,efficiency
10.22004/ag.econ.125937,Costs of Reducing Greenhouse Gas Emissions in Brazil,2012,-0.08287749,-0.022912502800569896,0,0,accountability
10.22004/ag.econ.126322,The Impact of Emissions Trading on Rice Production of India,2012,0.056185864,-0.01689322014019912,0,0,efficiency
10.22004/ag.econ.126807,Payments for Environmental Services: A Peruvian Case Study,2012,0.07483549,0.032555822491522696,0,0,efficiency
10.22004/ag.econ.136045,Small forests owners and environmental sustainability in Guatemala: The potential of the Carbon Banking approach,2012,-0.0023692288,-0.005229453178310843,0,0,accountability
10.22004/ag.econ.249395,Regional cooperation towards green Asia: Trade in low carbon goods and services,2012,0.056548994,0.047321246129694135,0,0,efficiency
10.2307/j.ctv1nthcr,The Cardamom Conundrum,2012,0.06415896,0.019084953475039166,0,0,efficiency
10.2495/air120381,Wastewater treatment and carbon trade: impact of certified emission reduction in a biogas project,2012,0.056652494,-0.002340978388672953,0,0,efficiency
10.2495/eid120021,A synthetic indicator to evaluate the contribution of clean development mechanism projects for Latin American sustainable development,2012,-0.1650146,-0.029454586428641186,0,0,accountability
10.2495/wm120081,Economic viability of LFG recovery under the CDM mechanism,2012,0.12627792,-0.004574039924019312,0,0,efficiency
10.25560/14512,Carbon Capture and Storage the Clean Development Mechanism : Underlying Regulatory and Risk Management Issues,2012,-0.062102016,-0.01299461786585595,0,0,accountability
10.25904/1912/1741,"The Value Relevance of Weather, Climate Change, and Greenhouse Gas Emissions: Evidence from the Australian Oil and Gas Industry",2012,-0.13157001,-0.026435310606427887,0,1,accountability
10.25911/5d778530eaeff,Banking on climate change: the levers and limits of voluntarism and lessons for effective regulation,2012,0.043480895,0.044625206606069584,1,0,efficiency
10.26686/wgtn.17011793.v1,Solar Photovoltaics in Pacific Island Nations: An Analysis of Rural Household Electrification Strategies in the RMI and Vanuatu,2012,0.0763094,-0.0068299789497630594,0,0,efficiency
10.29302/oeconomica.2012.14.2.16,"""Trading Carbon Dioxide On The European Cabon Market Using The Eu Ets Platform """,2012,0.017068949,0.005763322259711645,0,0,efficiency
10.31357/fesympo.v12i0.477,Emission Trading As Green Solution: Legal Perspective,2012,0.15628065,-0.024354473046353353,0,0,efficiency
10.3233/cl-2012-060,"Too little, too soon? An assessment of Australian carbon capture and storage legislation against the new standards set for the Clean Development Mechanism",2012,-0.16651379,-0.01449476582112963,0,0,accountability
10.3386/w18506,The Role of Technological Change in Green Growth,2012,0.14414679,0.03265023225760726,0,0,efficiency
10.3390/wsf2-00936,"Sustainable Development Programs in Rio de Janeiro: Assessing Conflicts Between the Environment, Society, and Industry",2012,0.11046125,0.0016717974443230827,0,0,efficiency
10.3733/ca.v066n04p118,Long-term data at Research and Extension Centers to fuel new informatics program,2012,0.00843754,-0.011031502526282547,0,0,efficiency
10.3968/j.sss.1923018420120303.1244,The Effect of Climate Negotiation on Economic Justice in China,2012,-0.33725584,-0.10439499375910033,0,0,accountability
10.4028/www.scientific.net/amm.260-261.642,The Economic Comparisons and Introduction to China of the Kyoto Mechanisms,2012,-0.026202146,-0.019798489443932556,0,0,accountability
10.4028/www.scientific.net/amr.424-425.94,The Thinking on Premise of Constructing the System of Carbon Finance in Heilongjiang Province,2012,0.0133604035,0.014112779299992089,0,0,efficiency
10.4028/www.scientific.net/amr.468-471.2682,The Development of Projects under the Clean Development Mechanism in China,2012,0.054671705,0.006680594010839638,0,0,efficiency
10.4028/www.scientific.net/amr.524-527.2474,The Theoretical and Empirical Research on Pricing of China's Carbon Emission Permits,2012,0.007683389,0.02762677416536348,0,0,efficiency
10.4028/www.scientific.net/amr.524-527.2659,Will CDM Still be Effective after Kyoto Protocol? - Two Dilemmas in the Mechanism,2012,-0.09141743,0.0011281056864429887,0,1,accountability
10.4301/s1807-17752012000100003,Management Model for the Development of Software Applied to Business Sustainability in the Context of Global Climate Changes,2012,0.022602271,0.009479848764336808,0,0,efficiency
10.4324/9780203085400-10,Globalisation and Sustainability Issues in Agriculture in Asia: A Case of India,2012,0.0033912472,-0.019670648822230363,0,0,efficiency
10.4324/9780203085400-17,India and China’s National Strategy for Climate Change and Clean Development Mechanism Practice: A Comparison,2012,-0.0005393438,-0.01768068272022915,0,0,accountability
10.4324/9780203128879-13,Climate finance and backstop technologies,2012,0.0640876,-0.021981422406409424,0,1,efficiency
10.4337/9781781001073.00007,Responding to Climate Change: Introduction and Overview,2012,-0.21426016,-0.0228011459052764,0,0,accountability
10.4337/9781781003299.00023,Linking Climate Change Mitigation and Poverty Reduction: Continued Reform of the Clean Development Mechanism in the Post-Kyoto Era to Promote Sustainable Energy Development on the African Continent,2012,-0.17676814,-0.020800155379740257,0,0,accountability
10.4337/9781781003299.00026,Index,2012,-0.17713396,-0.07051983455404115,0,0,accountability
10.4337/9781781004272.00007,Introduction,2012,0.16121158,-0.015350842742350174,0,0,efficiency
10.4337/9781781952184.00021,Automobile taxation in Spain: recent reforms and future proposals,2012,-0.047221188,-0.020770172342603508,0,0,accountability
10.4337/9781781952191.00020,Related party transactions and emissions rights: accounting and direct international taxation,2012,-0.05479155,0.012175119958532151,0,0,accountability
